github_path,raw_url,sha,local_path,filename,section,last_synced_at,sitemap_lastmod
docs/User Guide/messaging/design_and_edit/personalize/liquid/aborting_messages/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/liquid/aborting_messages/index.md,6d10e8de025363d9bccea830d33a58ca51e2a7c7,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/liquid/aborting_messages/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-14T21:40:52+00:00
docs/User Guide/messaging/design_and_edit/personalize/liquid/advanced_filters/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/liquid/advanced_filters/index.md,37b511a7e58cd5f206b1ec7329ab6a9707f1db16,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/liquid/advanced_filters/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-14T18:00:35+00:00
docs/User Guide/messaging/design_and_edit/personalize/liquid/advanced_filters/message_extras/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/liquid/advanced_filters/message_extras/index.md,0a644d1fa2ba77de2a9c88b948319d8d4d412559,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/liquid/advanced_filters/message_extras/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-27T16:20:14+00:00
docs/User Guide/messaging/design_and_edit/personalize/liquid/conditional_logic/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/liquid/conditional_logic/index.md,c8afcd8e3cad4ff37c8c96d228e4a725e169e671,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/liquid/conditional_logic/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-27T18:14:36+00:00
docs/User Guide/messaging/design_and_edit/personalize/liquid/faq/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/liquid/faq/index.md,d98840b794abb103c60cecf51a32936466efa8b4,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/liquid/faq/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-27T18:14:36+00:00
docs/User Guide/messaging/design_and_edit/personalize/liquid/filters/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/liquid/filters/index.md,25f678cd044a24610e7fe7fe3702eab68be37b06,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/liquid/filters/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/messaging/design_and_edit/personalize/liquid/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/liquid/index.md,595e21604b3c60e66deab6ebb0a6e66021732e59,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/liquid/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/messaging/design_and_edit/personalize/liquid/liquid_use_cases/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/liquid/liquid_use_cases/index.md,8d8efcc91f951e12e72d09c4b1ebfcadd5e5f113,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/liquid/liquid_use_cases/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-27T18:14:36+00:00
docs/User Guide/messaging/design_and_edit/personalize/liquid/operators/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/liquid/operators/index.md,70b940e97d8071d6a3007a32a8c11308ff72c098,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/liquid/operators/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-27T18:14:36+00:00
docs/User Guide/messaging/design_and_edit/personalize/liquid/setting_default_values/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/liquid/setting_default_values/index.md,2cd13b4659a75c93509e1524cb153f03c2120db3,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/liquid/setting_default_values/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-04-23T19:00:46+00:00
docs/User Guide/messaging/design_and_edit/personalize/liquid/supported_personalization_tags/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/liquid/supported_personalization_tags/index.md,d0b851ee829dfee7888e90d4f4043a49fb750f62,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/liquid/supported_personalization_tags/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-27T18:14:36+00:00
docs/User Guide/messaging/design_and_edit/personalize/liquid/tutorials/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/liquid/tutorials/index.md,a80b411332c97b85137394cdbf312c1139a81bc4,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/liquid/tutorials/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-08T19:30:58+00:00
docs/User Guide/messaging/design_and_edit/personalize/liquid/using_liquid/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/liquid/using_liquid/index.md,23b7a43c9e40ec608b2884a4e630c99257be2036,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/liquid/using_liquid/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/messaging/design_and_edit/personalize/sources/campaign_and_canvas_attributes_across_sources/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/sources/campaign_and_canvas_attributes_across_sources/index.md,bbce0e230a271707d848dc8e0c56e3d1ebfd6d80,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/sources/campaign_and_canvas_attributes_across_sources/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-27T16:20:14+00:00
docs/User Guide/messaging/design_and_edit/personalize/sources/canvas_entry_properties/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/sources/canvas_entry_properties/index.md,c8950749f2097e3024b9c9b7793f73c4d33a9b47,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/sources/canvas_entry_properties/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/messaging/design_and_edit/personalize/sources/catalog/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/sources/catalog/index.md,cf1c2811f29e921a6fb91238810fe0e56054d839,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/sources/catalog/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/messaging/design_and_edit/personalize/sources/context_variables/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/sources/context_variables/index.md,96fd44d497c7602824a4f8014d10d0577d8e0c5f,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/sources/context_variables/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/messaging/design_and_edit/personalize/sources/key_value_pairs/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/sources/key_value_pairs/index.md,6950978e9eb2b9c91a0e0e3b06e621dd42b7ca52,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/sources/key_value_pairs/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/messaging/design_and_edit/personalize/sources/promotion_codes/create/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/sources/promotion_codes/create/index.md,2ac0b659453368a469673b1ce4935f573931343a,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/sources/promotion_codes/create/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/messaging/design_and_edit/personalize/sources/promotion_codes/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/sources/promotion_codes/index.md,7b9c95ac4143f4eb9ee33a221a700b5a27333422,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/sources/promotion_codes/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/messaging/design_and_edit/personalize/sources/promotion_codes/manage/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/sources/promotion_codes/manage/index.md,e80f2de1359e13be690f4f9d49af352dcfa65693,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/sources/promotion_codes/manage/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/messaging/design_and_edit/personalize/sources/promotion_codes/migrating_from_data_feeds/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/sources/promotion_codes/migrating_from_data_feeds/index.md,f07d7ffae2771448f70eae29574ffd5aeba9b298,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/sources/promotion_codes/migrating_from_data_feeds/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/messaging/design_and_edit/personalize/sources/rest_api/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/sources/rest_api/index.md,411df68cf4491daf8acae348b8c20a54d813777f,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/sources/rest_api/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/messaging/design_and_edit/personalize/sources/user_profile/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/sources/user_profile/index.md,297861569b2e76b206043b1297c302b637472a67,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/sources/user_profile/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/messaging/design_and_edit/product_blocks/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/product_blocks/index.md,bcabe8410c7ce46aaff08343fdfd24053688a7bc,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/product_blocks/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-08T20:54:11+00:00
docs/User Guide/messaging/feature_flags/create_feature_flags/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/feature_flags/create_feature_flags/index.md,93b320204aa66a5cf2a03530e3078b9284bc0d9c,braze_user_guide_md/docs/User Guide/messaging/feature_flags/create_feature_flags/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/messaging/feature_flags/faq/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/feature_flags/faq/index.md,7458ee1b09f4739b301add2ce4a3cdd1e6278f7f,braze_user_guide_md/docs/User Guide/messaging/feature_flags/faq/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/messaging/feature_flags/feature_flag_experiments/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/feature_flags/feature_flag_experiments/index.md,f1a357416182fa6afd0222a2d10c1061af007fc0,braze_user_guide_md/docs/User Guide/messaging/feature_flags/feature_flag_experiments/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/messaging/feature_flags/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/feature_flags/index.md,eba837fcc37d22bcd0d6b27d1f4f5738d8b9bb67,braze_user_guide_md/docs/User Guide/messaging/feature_flags/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-20T17:37:14+00:00
docs/User Guide/messaging/governance/approvals/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/governance/approvals/index.md,89acdee07e679b3dfede7ea3e3de14d7cdfbf0a9,braze_user_guide_md/docs/User Guide/messaging/governance/approvals/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/messaging/governance/approvals/messaging_rules/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/governance/approvals/messaging_rules/index.md,af8ba909b6b6431481161a53d79c5adac4fad59e,braze_user_guide_md/docs/User Guide/messaging/governance/approvals/messaging_rules/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/messaging/governance/archiving/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/governance/archiving/index.md,6900d2fc991a9655e27821421b7b47c914b1e6f6,braze_user_guide_md/docs/User Guide/messaging/governance/archiving/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-21T21:12:39+00:00
docs/User Guide/messaging/governance/copy_across_workspaces/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/governance/copy_across_workspaces/index.md,a486e637f276354368d31a0931e8e625971b3551,braze_user_guide_md/docs/User Guide/messaging/governance/copy_across_workspaces/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/messaging/governance/duplicating/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/governance/duplicating/index.md,54e0fee9d9f47036ef9a00c1703b15953695e6df,braze_user_guide_md/docs/User Guide/messaging/governance/duplicating/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/messaging/governance/statuses/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/governance/statuses/index.md,1d278221c26735135ed0170f1fa233d2830857be,braze_user_guide_md/docs/User Guide/messaging/governance/statuses/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/messaging/governance/tags/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/governance/tags/index.md,6b285b02b4d7a0c1dd451b8fee9aa4bf22b22818,braze_user_guide_md/docs/User Guide/messaging/governance/tags/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/messaging/landing_pages/about_tracking_data/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/landing_pages/about_tracking_data/index.md,162e87e02c1da6a84017660dcf32ca99dddd18d2,braze_user_guide_md/docs/User Guide/messaging/landing_pages/about_tracking_data/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
